yandex,2011-05-24,35.0000
yandex,2011-05-25,37.7500
yandex,2011-05-26,34.4500
yandex,2011-05-27,34.7500
yandex,2011-05-31,34.9500
yandex,2011-06-01,32.9800
yandex,2011-06-02,32.0600
yandex,2011-06-03,33.3300
yandex,2011-06-06,34.5000
yandex,2011-06-07,34.9900
yandex,2011-06-08,34.4800
yandex,2011-06-09,33.7500
yandex,2011-06-10,32.3600
yandex,2011-06-13,31.7500
yandex,2011-06-14,31.3600
yandex,2011-06-15,31.0000
yandex,2011-06-16,30.8500
yandex,2011-06-17,31.0300
yandex,2011-06-20,30.9400
yandex,2011-06-21,30.3200
yandex,2011-06-22,30.9600
yandex,2011-06-23,30.2600
yandex,2011-06-24,31.2500
yandex,2011-06-27,31.7300
yandex,2011-06-28,33.0300
yandex,2011-06-29,34.4700
yandex,2011-06-30,34.7800
yandex,2011-07-01,35.7500
yandex,2011-07-05,36.2000
yandex,2011-07-06,33.7700
yandex,2011-07-07,34.2500
yandex,2011-07-08,33.7000
yandex,2011-07-11,35.3500
yandex,2011-07-12,34.2100
yandex,2011-07-13,34.2500
yandex,2011-07-14,34.8900
yandex,2011-07-15,34.9900
yandex,2011-07-18,35.0500
yandex,2011-07-19,36.2500
yandex,2011-07-20,35.9300
yandex,2011-07-21,35.0800
yandex,2011-07-22,35.5000
yandex,2011-07-25,35.5500
yandex,2011-07-26,37.1500
yandex,2011-07-27,37.0100
yandex,2011-07-28,38.1600
yandex,2011-07-29,37.0000
yandex,2011-08-01,35.3800
yandex,2011-08-02,33.0000
yandex,2011-08-03,32.8100
yandex,2011-08-04,34.0000
yandex,2011-08-05,32.7200
yandex,2011-08-08,28.8800
yandex,2011-08-09,27.3200
yandex,2011-08-10,29.6400
yandex,2011-08-11,29.8500
yandex,2011-08-12,31.1000
yandex,2011-08-15,30.6800
yandex,2011-08-16,30.5100
yandex,2011-08-17,30.1500
yandex,2011-08-18,29.0400
yandex,2011-08-19,29.0000
yandex,2011-08-22,30.9700
yandex,2011-08-23,29.1100
yandex,2011-08-24,28.1700
yandex,2011-08-25,32.0000
yandex,2011-08-26,30.3100
yandex,2011-08-29,30.8200
yandex,2011-08-30,29.9700
yandex,2011-08-31,30.6000
yandex,2011-09-01,31.0900
yandex,2011-09-02,30.4300
yandex,2011-09-06,29.5000
yandex,2011-09-07,29.6600
yandex,2011-09-08,30.0000
yandex,2011-09-09,30.0000
yandex,2011-09-12,29.6500
yandex,2011-09-13,29.0600
yandex,2011-09-14,28.5500
yandex,2011-09-15,29.5300
yandex,2011-09-16,29.6900
yandex,2011-09-19,29.5000
yandex,2011-09-20,29.8500
yandex,2011-09-21,29.4200
yandex,2011-09-22,26.6600
yandex,2011-09-23,25.2200
yandex,2011-09-26,26.0000
yandex,2011-09-27,25.8000
yandex,2011-09-28,26.2100
yandex,2011-09-29,23.5900
yandex,2011-09-30,21.5200
yandex,2011-10-03,22.5000
yandex,2011-10-04,18.7500
yandex,2011-10-05,18.2500
yandex,2011-10-06,19.8000
yandex,2011-10-07,20.2400
yandex,2011-10-10,20.2600
yandex,2011-10-11,22.3200
yandex,2011-10-12,25.0100
yandex,2011-10-13,23.3000
yandex,2011-10-14,24.7900
yandex,2011-10-17,24.0500
yandex,2011-10-18,24.5300
yandex,2011-10-19,24.2500
yandex,2011-10-20,24.0300
yandex,2011-10-21,25.9720
yandex,2011-10-24,26.9800
yandex,2011-10-25,27.0900
yandex,2011-10-26,25.5700
yandex,2011-10-27,28.1000
yandex,2011-10-28,27.8300
yandex,2011-10-31,27.9600
yandex,2011-11-01,26.2000
yandex,2011-11-02,27.1800
yandex,2011-11-03,26.5000
yandex,2011-11-04,28.5500
yandex,2011-11-07,28.4800
yandex,2011-11-08,27.4200
yandex,2011-11-09,26.7100
yandex,2011-11-10,25.7400
yandex,2011-11-11,25.2200
yandex,2011-11-14,25.8100
yandex,2011-11-15,25.7000
yandex,2011-11-16,24.2700
yandex,2011-11-17,24.4900
yandex,2011-11-18,22.1000
yandex,2011-11-21,21.0000
yandex,2011-11-22,20.9000
yandex,2011-11-23,20.7100
yandex,2011-11-25,20.2500
yandex,2011-11-28,20.5100
yandex,2011-11-29,20.9900
yandex,2011-11-30,21.4400
yandex,2011-12-01,21.8100
yandex,2011-12-02,21.7300
yandex,2011-12-05,22.0700
yandex,2011-12-06,20.9100
yandex,2011-12-07,20.6900
yandex,2011-12-08,20.6400
yandex,2011-12-09,20.1000
yandex,2011-12-12,19.8400
yandex,2011-12-13,18.7000
yandex,2011-12-14,18.0700
yandex,2011-12-15,18.4800
yandex,2011-12-16,18.3600
yandex,2011-12-19,17.5700
yandex,2011-12-20,16.8500
yandex,2011-12-21,17.7900
yandex,2011-12-22,17.9900
yandex,2011-12-23,19.2200
yandex,2011-12-27,19.6100
yandex,2011-12-28,19.1200
yandex,2011-12-29,19.7200
yandex,2011-12-30,19.6500
yandex,2012-01-03,19.9500
yandex,2012-01-04,19.8800
yandex,2012-01-05,19.1800
yandex,2012-01-06,19.3200
yandex,2012-01-09,18.6200
yandex,2012-01-10,19.0100
yandex,2012-01-11,19.7000
yandex,2012-01-12,19.2900
yandex,2012-01-13,18.5600
yandex,2012-01-17,18.8300
yandex,2012-01-18,18.3700
yandex,2012-01-19,18.1700
yandex,2012-01-20,18.3400
yandex,2012-01-23,18.5500
yandex,2012-01-24,18.3800
yandex,2012-01-25,18.6400
yandex,2012-01-26,19.9900
yandex,2012-01-27,20.9000
yandex,2012-01-30,20.1600
yandex,2012-01-31,20.5000
yandex,2012-02-01,20.5000
yandex,2012-02-02,20.6800
yandex,2012-02-03,21.5500
yandex,2012-02-06,21.6900
yandex,2012-02-07,21.4200
yandex,2012-02-08,21.5500
yandex,2012-02-09,22.0700
yandex,2012-02-10,21.8700
yandex,2012-02-13,21.4800
yandex,2012-02-14,20.7700
yandex,2012-02-15,21.6400
yandex,2012-02-16,21.5000
yandex,2012-02-17,21.9400
yandex,2012-02-21,22.1000
yandex,2012-02-22,23.8000
yandex,2012-02-23,22.3800
yandex,2012-02-24,22.9400
yandex,2012-02-27,22.6600
yandex,2012-02-28,22.1300
yandex,2012-02-29,22.0700
yandex,2012-03-01,20.9100
yandex,2012-03-02,21.6900
yandex,2012-03-05,23.2600
yandex,2012-03-06,22.7600
yandex,2012-03-07,23.1800
yandex,2012-03-08,23.3200
yandex,2012-03-09,23.8400
yandex,2012-03-12,23.5100
yandex,2012-03-13,23.2000
yandex,2012-03-14,23.7100
yandex,2012-03-15,24.0700
yandex,2012-03-16,23.9200
yandex,2012-03-19,24.5100
yandex,2012-03-20,24.2500
yandex,2012-03-21,23.7600
yandex,2012-03-22,24.0300
yandex,2012-03-23,23.6600
yandex,2012-03-26,24.3300
yandex,2012-03-27,24.4000
yandex,2012-03-28,25.0000
yandex,2012-03-29,24.9600
yandex,2012-03-30,25.5000
yandex,2012-04-02,26.9400
yandex,2012-04-03,27.0000
yandex,2012-04-04,26.2500
yandex,2012-04-05,26.0200
yandex,2012-04-09,26.1600
yandex,2012-04-10,26.5000
yandex,2012-04-11,26.4900
yandex,2012-04-12,25.8000
yandex,2012-04-13,26.6200
yandex,2012-04-16,26.8100
yandex,2012-04-17,27.0000
yandex,2012-04-18,27.0700
yandex,2012-04-19,26.9600
yandex,2012-04-20,27.3200
yandex,2012-04-23,26.3900
yandex,2012-04-24,25.7400
yandex,2012-04-25,25.1600
yandex,2012-04-26,25.9000
yandex,2012-04-27,23.6000
yandex,2012-04-30,24.7000
yandex,2012-05-01,23.9300
yandex,2012-05-02,24.0400
yandex,2012-05-03,24.1100
yandex,2012-05-04,23.9000
yandex,2012-05-07,23.0000
yandex,2012-05-08,22.4500
yandex,2012-05-09,21.3400
yandex,2012-05-10,21.9200
yandex,2012-05-11,21.6200
yandex,2012-05-14,22.4000
yandex,2012-05-15,21.6200
yandex,2012-05-16,21.8000
yandex,2012-05-17,21.9300
yandex,2012-05-18,21.1400
yandex,2012-05-21,20.3000
yandex,2012-05-22,21.1800
yandex,2012-05-23,20.8500
yandex,2012-05-24,21.1000
yandex,2012-05-25,20.2800
yandex,2012-05-29,20.5800
yandex,2012-05-30,20.8700
yandex,2012-05-31,20.2600
yandex,2012-06-01,19.6100
yandex,2012-06-04,18.5000
yandex,2012-06-05,18.9200
yandex,2012-06-06,19.2400
yandex,2012-06-07,19.1700
yandex,2012-06-08,18.8400
yandex,2012-06-11,19.2000
yandex,2012-06-12,17.7600
yandex,2012-06-13,17.6000
yandex,2012-06-14,17.2800
yandex,2012-06-15,16.9800
yandex,2012-06-18,17.6500
yandex,2012-06-19,18.5600
yandex,2012-06-20,18.6600
yandex,2012-06-21,18.5500
yandex,2012-06-22,17.8400
yandex,2012-06-25,17.6500
yandex,2012-06-26,17.8200
yandex,2012-06-27,17.8400
yandex,2012-06-28,17.6900
yandex,2012-06-29,18.5800
yandex,2012-07-02,19.2400
yandex,2012-07-03,19.0000
yandex,2012-07-05,19.9900
yandex,2012-07-06,19.7400
yandex,2012-07-09,18.8000
yandex,2012-07-10,18.8000
yandex,2012-07-11,18.1800
yandex,2012-07-12,18.1200
yandex,2012-07-13,18.2700
yandex,2012-07-16,18.4400
yandex,2012-07-17,17.9700
yandex,2012-07-18,18.0000
yandex,2012-07-19,18.9000
yandex,2012-07-20,19.2400
yandex,2012-07-23,18.2800
yandex,2012-07-24,18.5500
yandex,2012-07-25,18.9200
yandex,2012-07-26,19.5000
yandex,2012-07-27,18.8400
yandex,2012-07-30,20.2500
yandex,2012-07-31,21.0000
yandex,2012-08-01,19.4200
yandex,2012-08-02,19.3200
yandex,2012-08-03,19.6400
yandex,2012-08-06,20.7400
yandex,2012-08-07,21.3600
yandex,2012-08-08,20.7700
yandex,2012-08-09,21.0700
yandex,2012-08-10,20.8200
yandex,2012-08-13,20.6800
yandex,2012-08-14,20.4000
yandex,2012-08-15,20.1500
yandex,2012-08-16,20.2500
yandex,2012-08-17,21.6100
yandex,2012-08-20,21.1200
yandex,2012-08-21,20.9200
yandex,2012-08-22,21.0700
yandex,2012-08-23,21.0600
yandex,2012-08-24,20.8400
yandex,2012-08-27,20.9500
yandex,2012-08-28,20.6700
yandex,2012-08-29,21.1300
yandex,2012-08-30,21.0100
yandex,2012-08-31,20.5700
yandex,2012-09-04,20.5800
yandex,2012-09-05,21.3100
yandex,2012-09-06,21.3000
yandex,2012-09-07,22.4500
yandex,2012-09-10,22.8700
yandex,2012-09-11,22.8100
yandex,2012-09-12,22.6700
yandex,2012-09-13,23.3400
yandex,2012-09-14,24.1300
